valid_time,point_id,u100,v100,wind_speed_100m,t2m,sp,air_density,blh,power_kW
2025-09-26 19:00:00,1,-0.52459717,1.5093842,1.5979495,288.739,83180.57,1.003596,1294.729,0.0
2025-09-26 20:00:00,1,-0.74005127,2.5220947,2.6284287,288.5581,83157.16,1.0039425,147.43977,0.0
2025-09-26 21:00:00,1,-1.4053192,2.888031,3.2117977,288.98828,83208.18,1.0030631,108.20929,4.87433472628882
2025-09-26 22:00:00,1,-1.640564,3.0665436,3.4778068,287.37646,83230.266,1.0089567,96.66308,12.471705662947429
2025-09-26 23:00:00,1,-2.0011597,2.8983612,3.5220928,284.61646,83294.44,1.0195264,87.371605,13.875623315589303
2025-09-27 00:00:00,1,-3.291977,2.1600494,3.9373755,284.3457,83291.195,1.0204574,79.82471,25.83898003535528
2025-09-27 01:00:00,1,-4.922882,0.9342804,5.010753,282.57275,83282.31,1.0267506,98.363464,65.00392020292057
2025-09-27 02:00:00,1,-6.0137177,0.04524231,6.013888,281.9131,83292.67,1.0292811,113.35281,122.2569948246566
2025-09-27 03:00:00,1,-6.4366455,-0.17468262,6.4390154,281.66675,83257.97,1.0297521,109.897125,158.9533158710168
2025-09-27 04:00:00,1,-6.4147797,-0.27627563,6.4207263,279.82617,83270.67,1.0366836,99.73145,158.3428432940947
2025-09-27 05:00:00,1,-6.23053,-0.38528442,6.242431,279.64844,83274.39,1.0373888,92.15172,142.0575132840174
2025-09-27 06:00:00,1,-6.1175995,-1.2201996,6.2381015,278.969,83422.04,1.0417591,86.278725,142.25620656975266
2025-09-27 07:00:00,1,-5.842224,-0.53767395,5.866914,278.57178,83370.2,1.0425965,77.89448,115.19603739626814
2025-09-27 08:00:00,1,-5.210968,-0.07627869,5.2115264,278.66968,83474.73,1.0435368,66.074356,76.72635255624112
2025-09-27 09:00:00,1,-4.8459015,0.8351135,4.917334,283.24414,83500.516,1.0270005,104.26166,61.54114117639108
2025-09-27 10:00:00,1,-3.9084167,1.5342712,4.198775,288.4829,83553.7,1.0089928,311.35846,34.174565419753144
2025-09-27 11:00:00,1,-2.4859161,2.4782562,3.510204,288.31348,83529.66,1.0092952,466.96094,13.397996524677003
2025-09-27 12:00:00,1,-0.8900299,2.9642181,3.0949545,288.35278,83532.69,1.0091943,693.92676,1.5788170577004157
2025-09-27 13:00:00,1,0.96154785,2.4809723,2.660789,292.09595,83484.945,0.9956922,1103.5283,0.0
2025-09-27 14:00:00,1,1.7115173,1.5386963,2.3014946,292.11694,83435.734,0.99503374,1342.9963,0.0
2025-09-27 15:00:00,1,1.8703308,1.1452637,2.1931179,292.4109,83380.48,0.9933752,1515.6448,0.0
2025-09-27 16:00:00,1,2.0677032,1.0917053,2.3382082,293.5044,83315.11,0.98889834,1580.7429,0.0
2025-09-27 17:00:00,1,2.6485138,1.3518982,2.973593,293.6311,83302.086,0.9883171,1656.0881,0.0
2025-09-27 18:00:00,1,4.226639,2.6495209,4.98843,288.97192,83311.5,1.0043654,1892.4199,62.77379333945136
2025-09-27 19:00:00,1,5.1905518,3.149704,6.071447,289.29346,83394.31,1.0042465,1606.75,122.5435527418724
2025-09-27 20:00:00,1,5.552887,4.3341675,7.044115,289.17163,83377.055,1.0044616,558.06244,208.91847715948103
2025-09-27 21:00:00,1,5.5891266,4.8129272,7.375812,288.87915,83417.984,1.0059721,364.4647,248.00417067047707
2025-09-27 22:00:00,1,5.682205,4.4724274,7.231187,287.02148,83457.516,1.0129628,282.31805,232.0218261651464
2025-09-27 23:00:00,1,5.7812653,3.4811096,6.7484183,284.5337,83452.0,1.0217521,234.37277,185.73717051435477
2025-09-28 00:00:00,1,6.3038025,1.9498596,6.5984755,283.4973,83480.06,1.0258322,197.31184,172.8461974482786
2025-09-28 01:00:00,1,6.238739,0.17826843,6.2412853,282.39136,83437.33,1.0293225,146.16096,140.84839569419145
2025-09-28 02:00:00,1,5.4688263,-1.1361847,5.5856047,281.7063,83439.19,1.0318485,99.60238,97.63717911317376
2025-09-28 03:00:00,1,4.6601257,-1.7097015,4.9638543,281.35596,83430.836,1.03303,66.14305,63.6448695366973
2025-09-28 04:00:00,1,3.7682648,-1.8291779,4.1887603,280.16113,83407.89,1.0371504,46.178093,34.75166917588132
2025-09-28 05:00:00,1,3.0935974,-1.3726196,3.3844392,280.11255,83427.7,1.0375767,37.21965,10.093542527369936
2025-09-28 06:00:00,1,2.1056976,-2.1467285,3.0070593,282.35547,83521.93,1.0304972,34.552757,0.0
2025-09-28 07:00:00,1,1.4035492,-1.0521545,1.7541322,281.1516,83515.766,1.0348332,19.88438,0.0
2025-09-28 08:00:00,1,1.4884644,0.24177551,1.5079727,280.54858,83583.86,1.0379031,13.825205,0.0
2025-09-28 09:00:00,1,2.3069916,0.44976807,2.350426,281.58887,83626.22,1.0345929,49.684998,0.0
2025-09-28 10:00:00,1,3.0329132,-0.2711792,3.0450125,286.9546,83659.805,1.0156548,327.0397,0.1584952045086442
2025-09-28 11:00:00,1,4.8167114,-0.14932251,4.8190255,287.83154,83617.78,1.0120518,858.0405,57.03797990723892
2025-09-28 12:00:00,1,6.9314575,0.00062561035,6.9314575,288.63745,83614.09,1.0091815,1634.4038,199.8236850523044
2025-09-28 13:00:00,1,8.697388,-0.49118042,8.7112465,291.67212,83533.01,0.9977131,2030.9651,431.3539471588715
2025-09-28 14:00:00,1,9.553375,-1.4447174,9.661997,291.79956,83505.34,0.99694705,2184.8118,609.9607623367345
2025-09-28 15:00:00,1,9.32225,-1.8609772,9.5061865,291.95508,83428.36,0.9954974,2344.3882,576.5803717102717
2025-09-28 16:00:00,1,9.134338,-2.0983734,9.372262,292.72852,83393.02,0.9924466,2428.9612,546.9697035153754
2025-09-28 17:00:00,1,8.633087,-2.515442,8.992087,292.96948,83378.55,0.99145824,2423.4114,473.5191767059505
2025-09-28 18:00:00,1,8.675873,-1.6841431,8.837822,289.47827,83428.16,1.0040126,2462.8528,454.5563014484632
2025-09-28 19:00:00,1,7.815155,-2.5328522,8.215351,289.31665,83424.984,1.0045352,2277.022,354.03012520440893
2025-09-28 20:00:00,1,6.165436,-3.3308258,7.007639,289.1963,83422.89,1.0049281,765.8463,205.76669225440855
2025-09-28 21:00:00,1,4.9761963,-4.379303,6.6287875,288.7976,83427.484,1.0063708,349.20847,172.2707392048334
2025-09-28 22:00:00,1,4.0784454,-5.36409,6.738485,286.86597,83444.3,1.0133514,228.54124,183.31791656734583
2025-09-28 23:00:00,1,3.0572662,-6.062027,6.789334,283.0476,83456.83,1.027176,171.35226,190.44802831380696
2025-09-29 00:00:00,1,2.0207062,-6.678833,6.9778266,282.77344,83419.375,1.0277106,139.19547,207.71609499725852
2025-09-29 01:00:00,1,1.462326,-6.6339264,6.793186,281.45996,83398.56,1.0322489,110.578,191.7410108907622
2025-09-29 02:00:00,1,1.4618683,-5.9832306,6.1592293,281.32617,83373.22,1.032426,82.89403,133.76465585166923
2025-09-29 03:00:00,1,1.7163391,-5.1532593,5.4315653,281.2019,83358.67,1.032702,62.714718,88.74589874306251
2025-09-29 04:00:00,1,1.8890228,-4.3483124,4.74091,279.86523,83350.625,1.0375341,49.627766,55.53554930632112
2025-09-29 05:00:00,1,1.9541016,-3.6092072,4.104253,279.57886,83324.52,1.0382715,39.936306,31.607935981992743
2025-09-29 06:00:00,1,1.3662872,-3.437683,3.699244,279.04688,83398.625,1.0411762,35.899506,19.37170162519671
2025-09-29 07:00:00,1,1.2997894,-1.9407501,2.3358004,278.92334,83367.555,1.0412493,25.90771,0.0
2025-09-29 08:00:00,1,1.709137,-0.7903595,1.8830341,279.27148,83395.36,1.040298,25.382305,0.0
2025-09-29 09:00:00,1,1.2058868,-0.29205322,1.240749,280.67554,83399.88,1.0351502,28.39061,0.0
2025-09-29 10:00:00,1,0.6786957,0.09542847,0.68537176,288.92236,83407.72,1.0056978,163.60332,0.0
2025-09-29 11:00:00,1,1.3817749,1.3501282,1.9318768,288.90796,83399.9,1.0056537,794.04736,0.0
2025-09-29 12:00:00,1,2.8971405,2.070343,3.5608625,289.42798,83347.695,1.0032185,1650.2747,14.750513311719716
2025-09-29 13:00:00,1,4.608307,1.9360657,4.998484,292.67896,83294.03,0.99143636,2096.3386,62.32712760923607
2025-09-29 14:00:00,1,5.95755,1.3170776,6.1014013,292.92236,83238.42,0.9899512,2305.6777,123.1877062401887
2025-09-29 15:00:00,1,6.6672363,0.46409607,6.6833696,293.0984,83170.19,0.9885456,2472.8784,174.0015889294243
2025-09-29 16:00:00,1,6.7263947,-0.44548035,6.7411304,294.1455,83093.445,0.9841177,2533.3015,178.2602033976977
2025-09-29 17:00:00,1,6.568527,-1.2290955,6.6825314,294.1897,83050.0,0.98345536,2579.1377,173.0325532886978
2025-09-29 18:00:00,1,6.73349,-0.8085022,6.781855,289.94336,83054.95,0.997918,2829.3372,184.36185842674632
2025-09-29 19:00:00,1,6.640457,-0.8963318,6.700678,290.0122,83109.766,0.9983395,2673.21,177.25696148802106
2025-09-29 20:00:00,1,5.877716,-1.0019684,5.962507,290.09888,83108.28,0.99802333,747.2553,115.65201635848646
2025-09-29 21:00:00,1,4.8974304,-1.5852814,5.147615,289.73877,83135.984,0.99959695,326.91293,69.89247054806815
2025-09-29 22:00:00,1,3.7663574,-2.5952606,4.573929,287.4043,83162.58,1.0080386,169.74849,47.8537595047301
2025-09-29 23:00:00,1,2.596817,-4.0177307,4.7838917,283.76953,83157.64,1.0208898,107.78983,56.235598624952914
2025-09-30 00:00:00,1,1.3753052,-4.7494354,4.9445524,283.11597,83144.625,1.0230863,73.20744,62.31624215687479
2025-09-30 01:00:00,1,0.9670868,-4.0235443,4.1381354,281.76025,83097.266,1.0274234,47.658924,32.53987778026867
2025-09-30 02:00:00,1,1.2523956,-3.2735443,3.5049374,281.43018,83084.8,1.0284741,37.43554,13.499837949732983
2025-09-30 03:00:00,1,1.4432983,-2.5163727,2.9009035,281.1277,83063.555,1.0293176,30.709896,0.0
2025-09-30 04:00:00,1,1.4049377,-2.0025024,2.4461942,279.46313,83019.555,1.0348998,28.187027,0.0
2025-09-30 05:00:00,1,1.0625916,-1.434967,1.7855619,278.86816,82991.125,1.0367527,26.810417,0.0
2025-09-30 06:00:00,1,0.4222412,-1.6043549,1.6589884,279.78564,82998.22,1.0334413,26.416946,0.0
2025-09-30 07:00:00,1,-0.24909973,-0.61746216,0.6658154,279.9077,83003.84,1.0330606,22.967932,0.0
2025-09-30 08:00:00,1,-0.6995697,-0.21902466,0.73305494,280.01758,83035.53,1.0330496,24.420935,0.0
2025-09-30 09:00:00,1,-0.91241455,0.009765625,0.9124668,281.28516,83062.72,1.028731,28.28746,0.0
2025-09-30 10:00:00,1,-1.3369446,0.18385315,1.3495269,289.7683,83086.484,0.9988999,124.97319,0.0
2025-09-30 11:00:00,1,-0.5840912,1.3626862,1.482591,289.73926,83055.984,0.9986333,375.48932,0.0
2025-09-30 12:00:00,1,0.39416504,2.0730438,2.110184,290.03857,83016.99,0.9971344,878.8616,0.0
2025-09-30 13:00:00,1,1.03656,1.511261,1.8325846,292.75854,82959.875,0.98719054,1321.2571,0.0
2025-09-30 14:00:00,1,0.82424927,1.098114,1.3730409,293.02173,82876.39,0.9853113,1497.428,0.0
2025-09-30 15:00:00,1,0.9686432,1.1347198,1.4919312,293.2256,82806.195,0.98379236,1652.7874,0.0
2025-09-30 16:00:00,1,1.1944885,0.914978,1.5046552,294.17603,82728.43,0.9796929,1773.8447,0.0
2025-09-30 17:00:00,1,1.5513458,0.90911865,1.7981019,294.23145,82709.016,0.9792785,1866.3071,0.0
2025-09-30 18:00:00,1,2.1121826,1.7627869,2.751133,291.0664,82770.26,0.99066013,1849.8113,0.0
2025-09-30 19:00:00,1,2.1729126,1.9801941,2.9398499,291.42773,82751.7,0.98921007,1548.8146,0.0
2025-09-30 20:00:00,1,2.4462585,2.8743439,3.7743917,290.4851,82749.734,0.9923964,211.786,20.56719829205594
2025-09-30 21:00:00,1,2.9348907,3.7170868,4.7360654,289.8745,82795.125,0.9950323,156.50525,53.085791792026015
2025-09-30 22:00:00,1,3.6645813,3.461258,5.04078,287.7444,82790.39,1.002341,138.35086,64.54979258200044
2025-09-30 23:00:00,1,4.2884064,2.4369354,4.932452,284.93896,82789.3,1.0121964,116.38192,61.20886535917159
2025-10-01 00:00:00,1,3.9633942,1.3702087,4.1935625,284.61182,82800.53,1.0134975,79.976746,34.13560079882029
2025-10-01 01:00:00,1,2.937622,0.108795166,2.939636,283.77905,82764.31,1.016027,51.64883,0.0
2025-10-01 02:00:00,1,1.8092957,-1.1532898,2.1456068,283.46338,82754.86,1.0170423,38.289864,0.0
2025-10-01 03:00:00,1,1.0206299,-1.5414429,1.8487108,282.95605,82728.08,1.0185361,30.260902,0.0
2025-10-01 04:00:00,1,0.52612305,-1.177536,1.2897273,280.41846,82680.805,1.0271658,22.564026,0.0
2025-10-01 05:00:00,1,-0.27651978,-0.5904999,0.6520378,280.11133,82656.56,1.0279906,21.133167,0.0
2025-10-01 06:00:00,1,-2.8739014,-2.1934204,3.6153011,280.00635,82676.2,1.0286204,38.0632,16.703125279825514
2025-10-01 07:00:00,1,-4.2623596,-1.5755615,4.5442386,280.26978,82660.266,1.0274554,42.973213,47.66946311111317
2025-10-01 08:00:00,1,-5.431656,-0.4295349,5.448613,280.0244,82669.89,1.0284754,51.57447,89.37157533471537
2025-10-01 09:00:00,1,-6.507675,0.052139282,6.507884,281.17407,82639.2,1.02389,97.74496,164.29805041576867
2025-10-01 10:00:00,1,-7.0018616,0.28016663,7.007465,290.95337,82597.54,0.98897696,301.43137,202.48531629364308
2025-10-01 11:00:00,1,-7.106674,1.7547455,7.320106,291.69775,82545.97,0.98583734,619.1491,236.40310218950165
2025-10-01 12:00:00,1,-7.722641,3.5935974,8.517812,292.20068,82480.06,0.98335475,844.00903,394.49410292283903
2025-10-01 13:00:00,1,-7.712982,4.5924377,8.976668,295.8452,82390.72,0.9701887,1019.05566,460.9502506409392
2025-10-01 14:00:00,1,-7.1808014,4.7259216,8.596409,296.1421,82290.03,0.96803164,1173.5903,400.6075259953549
2025-10-01 15:00:00,1,-6.2352753,4.790924,7.863308,296.34302,82196.0,0.9662699,1335.4985,295.1470401634577
2025-10-01 16:00:00,1,-5.57901,4.559189,7.2049675,297.55835,82136.3,0.9616244,1444.7817,217.2153945574239
2025-10-01 17:00:00,1,-5.277313,3.9979706,6.62071,297.47217,82102.56,0.96150786,1366.2192,163.90273078190498
2025-10-01 18:00:00,1,-4.8555603,4.1140137,6.3640847,293.36548,82120.36,0.97517896,1092.1436,144.05312449236624
2025-10-01 19:00:00,1,-5.3817444,4.8666687,7.255869,293.0547,82098.766,0.97595644,669.85443,226.45672543597703
2025-10-01 20:00:00,1,-5.9716034,5.273239,7.966624,291.6726,82168.61,0.98141515,446.705,312.0276794232759
2025-10-01 21:00:00,1,-6.8472595,4.545105,8.2184515,291.36792,82190.61,0.9827045,360.36438,346.82727485443854
2025-10-01 22:00:00,1,-7.231842,3.2091675,7.911908,290.29443,82181.586,0.98623013,232.61316,307.0367567532504
2025-10-01 23:00:00,1,-7.3987885,2.335312,7.758592,288.73096,82181.734,0.9915724,161.82283,290.32651929474275
2025-10-02 00:00:00,1,-7.084442,1.985321,7.357365,287.0083,82141.55,0.99703616,126.05759,243.5782958228347
2025-10-02 01:00:00,1,-6.33902,1.3315735,6.477365,286.05054,82129.2,1.0002241,95.61667,157.79502758120003
2025-10-02 02:00:00,1,-5.462021,0.5535431,5.4899983,285.8318,82109.05,1.000744,73.02763,89.29768650651403
2025-10-02 03:00:00,1,-4.473419,-0.22763062,4.4792066,285.59277,82125.875,1.0017867,57.754852,44.11643069043341
2025-10-02 04:00:00,1,-3.2387695,-0.78009033,3.3313913,283.93408,82106.61,1.0074025,46.47646,8.29296653312245
2025-10-02 05:00:00,1,-2.0253754,-1.3944855,2.4590108,283.41992,82118.56,1.009377,38.1073,0.0
2025-10-02 06:00:00,1,-1.5241241,-4.9893646,5.216964,282.20996,82156.67,1.0141752,48.50888,74.87855206155851
2025-10-02 07:00:00,1,-1.0175018,-4.4808807,4.594954,281.76782,82171.86,1.0159543,39.962173,49.004015528616
2025-10-02 08:00:00,1,-0.9626007,-1.9221039,2.1496706,281.90576,82230.0,1.0161756,22.851265,0.0
2025-10-02 09:00:00,1,-0.883667,0.69303894,1.1230184,284.98877,82314.86,1.00622,18.20546,0.0
2025-10-02 10:00:00,1,-1.1440887,1.2671814,1.7072456,291.90796,82355.86,0.98285854,68.27403,0.0
2025-10-02 11:00:00,1,-1.046402,1.1125946,1.5273584,291.96704,82365.734,0.98277754,302.54437,0.0
2025-10-02 12:00:00,1,-0.03829956,1.2068634,1.207471,292.6848,82374.234,0.9804686,461.604,0.0
2025-10-02 13:00:00,1,0.89733887,1.1418457,1.4522495,296.58618,82365.05,0.96746325,831.1841,0.0
2025-10-02 14:00:00,1,1.9152985,0.850235,2.0955353,297.1919,82334.44,0.9651327,1279.9373,0.0
2025-10-02 15:00:00,1,2.8179626,0.79219055,2.9271965,297.5149,82292.69,0.963596,1726.9062,0.0
2025-10-02 16:00:00,1,3.4407654,1.0624542,3.6010659,298.2749,82256.03,0.9607127,1927.667,15.214746522610351
2025-10-02 17:00:00,1,3.8926697,1.8804779,4.3230863,298.28125,82240.91,0.9605155,1934.2031,36.86190390364295
2025-10-02 18:00:00,1,5.019928,2.1645355,5.4667077,293.88745,82325.375,0.9758771,1599.3049,85.79686359449414
2025-10-02 19:00:00,1,4.388489,1.5542145,4.655579,293.86987,82369.86,0.97646284,901.8279,49.24554804243362
2025-10-02 20:00:00,1,1.3403931,-1.0329132,1.6922066,293.32104,82419.19,0.97887576,284.98218,0.0
2025-10-02 21:00:00,1,-2.8378143,-3.735611,4.6912665,291.40283,82512.06,0.9864297,129.12851,51.02458318421228
2025-10-02 22:00:00,1,-7.2322845,-5.2088013,8.912774,288.1831,82564.56,0.99808526,184.08505,463.92780427013
2025-10-02 23:00:00,1,-7.649231,-5.228821,9.265598,284.49023,82607.125,1.0115622,166.49872,534.9018304092318
2025-10-03 00:00:00,1,-6.9822845,-5.746048,9.042642,284.22778,82654.08,1.0130719,148.95856,492.094880900724
2025-10-03 01:00:00,1,-6.929718,-6.7362823,9.664289,281.8662,82723.625,1.0224192,143.11526,626.036419232989
2025-10-03 02:00:00,1,-7.31868,-8.042465,10.874021,281.32422,82759.016,1.0248272,144.96301,917.8789778607662
2025-10-03 03:00:00,1,-7.3917847,-7.9677887,10.868493,281.1084,82822.54,1.0264013,135.50894,917.8717073456392
2025-10-03 04:00:00,1,-7.240906,-6.260315,9.571952,278.63354,82816.82,1.0354464,117.85176,613.9837765388222
2025-10-03 05:00:00,1,-7.0156097,-4.606903,8.392993,278.3794,82850.85,1.0368176,105.02977,395.0874403325904
2025-10-03 06:00:00,1,-6.299286,-4.7989197,7.9190044,277.60498,82952.59,1.0409867,104.85158,324.9765519798396
2025-10-03 07:00:00,1,-5.9794006,-5.837677,8.356537,277.66504,83010.875,1.0414928,107.608795,390.7505206229197
2025-10-03 08:00:00,1,-5.638733,-4.3511047,7.1223183,277.55273,83099.445,1.0430259,91.97581,225.1840259475336
2025-10-03 09:00:00,1,-5.1832733,-1.886383,5.515865,278.57642,83146.94,1.0397869,92.89763,94.29847214818396
2025-10-03 10:00:00,1,-4.334671,-0.30734253,4.3455534,286.0,83191.31,1.0133382,268.35242,39.71456018005687
2025-10-03 11:00:00,1,-4.6539307,1.8657837,5.0140023,286.9624,83182.12,1.0098281,505.79907,64.05151701431508
2025-10-03 12:00:00,1,-4.8588715,2.7191925,5.5680013,287.17285,83172.305,1.0089691,640.3889,94.47049471116664
2025-10-03 13:00:00,1,-4.4005127,2.4051208,5.0148897,290.4358,83119.555,0.9970008,765.51733,63.26998199813029
2025-10-03 14:00:00,1,-3.9681702,1.7535858,4.338368,290.6245,83068.28,0.9957388,895.5493,38.76539036026647
2025-10-03 15:00:00,1,-3.4846802,1.6655884,3.8622766,290.71802,83003.5,0.9946423,1049.8042,23.078848130762267
2025-10-03 16:00:00,1,-3.263794,1.960907,3.8075593,292.12646,82996.266,0.9897605,1204.2993,21.43833026397592
2025-10-03 17:00:00,1,-3.5402832,2.4497223,4.3051996,292.2893,82965.75,0.9888454,1290.2991,37.30783341877538
2025-10-03 18:00:00,1,-4.9759216,3.6172638,6.1517797,288.43237,83053.33,1.003126,1206.021,129.3061223648277
2025-10-03 19:00:00,1,-5.918442,4.663376,7.5349207,288.00806,83017.66,1.0041724,795.3661,266.87036047482417
2025-10-03 20:00:00,1,-7.169174,4.365158,8.393549,287.60107,83100.84,1.0066011,634.7425,383.6634128703236
2025-10-03 21:00:00,1,-8.770035,2.655243,9.1631775,287.25195,83127.31,1.0081455,570.3507,511.46437378322327
2025-10-03 22:00:00,1,-10.133743,0.47787476,10.145004,285.40332,83131.3,1.0147241,531.34424,724.0595661819538
2025-10-03 23:00:00,1,-10.792923,-1.4430237,10.888963,282.77173,83126.664,1.0241104,450.7226,921.0591395498956
2025-10-04 00:00:00,1,-11.29245,-2.8700256,11.651458,282.06445,83092.734,1.0262594,383.68314,1139.3938368013085
2025-10-04 01:00:00,1,-11.741043,-3.7917786,12.338139,281.78638,83055.87,1.0268164,370.9862,1337.077194881041
2025-10-04 02:00:00,1,-12.379013,-4.46463,13.159516,282.09204,83019.72,1.0252573,397.24542,1545.38791110287
2025-10-04 03:00:00,1,-12.736359,-5.146118,13.736715,282.04932,82993.836,1.025093,428.58963,1604.161921778722
2025-10-04 04:00:00,1,-12.150848,-6.4802856,13.770883,280.73145,82997.05,1.029945,417.37827,1615.1572991857845
2025-10-04 05:00:00,1,-12.105423,-7.6091766,14.298281,280.22095,82986.31,1.0316879,400.97217,1661.966506827871
2025-10-04 06:00:00,1,-11.464096,-8.831833,14.471584,279.12402,82998.59,1.0358956,307.81714,1673.084264271205
2025-10-04 07:00:00,1,-10.674744,-9.919861,14.572364,279.2295,83012.75,1.035681,306.4083,1675.260605603956
2025-10-04 08:00:00,1,-9.98201,-9.819092,14.001967,279.125,83122.87,1.037443,288.05383,1650.0950565970563
2025-10-04 09:00:00,1,-9.712341,-8.312439,12.783826,279.43677,83178.91,1.0369842,297.63788,1465.7556302649527
2025-10-04 10:00:00,1,-8.553101,-5.274582,10.048718,282.92017,83209.734,1.0245961,530.23,709.8834573879249
2025-10-04 11:00:00,1,-7.802658,-2.0620117,8.070524,283.80127,83196.805,1.0212564,830.49915,337.51885949923394
2025-10-04 12:00:00,1,-8.280029,1.3586884,8.390763,284.0188,83239.55,1.0209985,875.8115,388.69261288561376
2025-10-04 13:00:00,1,-7.532181,2.0092163,7.795556,285.10278,83245.32,1.0171871,876.9072,302.37056480561847
2025-10-04 14:00:00,1,-6.487961,2.173523,6.842356,284.93164,83231.54,1.0176295,908.2551,193.4602019809477
2025-10-04 15:00:00,1,-5.387253,2.570282,5.96899,284.82153,83195.18,1.0175782,997.4934,118.2901384240583
2025-10-04 16:00:00,1,-4.6628265,2.8243256,5.451492,286.2578,83182.484,1.012318,1063.3486,88.13190625188572
2025-10-04 17:00:00,1,-4.293915,3.1535797,5.327548,286.1963,83170.1,1.012385,1070.8643,81.06064726366968
2025-10-04 18:00:00,1,-5.4280853,2.3859863,5.929337,283.64624,83114.03,1.020798,933.22876,116.38146799884598
2025-10-04 19:00:00,1,-5.675995,3.6334229,6.739338,283.0608,83159.09,1.0234638,852.3317,185.22466646459708
2025-10-04 20:00:00,1,-6.2816925,3.83786,7.361306,282.636,83212.61,1.0256617,606.01086,251.06012726898763
2025-10-04 21:00:00,1,-6.857086,3.0389252,7.5003133,282.42505,83274.664,1.0271932,518.7763,268.6920506133328
2025-10-04 22:00:00,1,-7.65596,1.7601471,7.8556886,281.02783,83279.42,1.0323591,377.9088,314.3833139882494
2025-10-04 23:00:00,1,-8.283646,0.595871,8.30505,278.41528,83269.766,1.0419257,301.1934,382.2682103054788
2025-10-05 00:00:00,1,-8.537857,-0.3539734,8.545192,278.19434,83231.42,1.042273,239.24365,422.729126306106
2025-10-05 01:00:00,1,-8.681641,-0.45703125,8.693662,277.01392,83186.39,1.0461481,209.26929,449.3300118923877
2025-10-05 02:00:00,1,-8.457565,-0.05496216,8.457744,276.89233,83182.71,1.0465612,189.69385,409.7203932135835
2025-10-05 03:00:00,1,-8.673813,-0.4128418,8.683633,276.93726,83126.016,1.0456781,177.06703,447.4382586353384
2025-10-05 04:00:00,1,-8.49353,-0.8540039,8.536356,275.5962,83103.14,1.0504774,155.36687,424.5609591522904
2025-10-05 05:00:00,1,-8.037521,-0.92448425,8.090514,275.5315,83076.31,1.0503848,135.31331,349.6832642191556
2025-10-05 06:00:00,1,-7.2911377,-2.9124146,7.851296,275.385,83164.22,1.0520556,117.09784,319.8229239731998
2025-10-05 07:00:00,1,-7.436447,-2.355774,7.800668,275.65186,83160.125,1.0509855,117.35393,313.06678991824907
2025-10-05 08:00:00,1,-7.563034,-1.7784271,7.769317,275.83618,83151.484,1.050174,122.663414,308.8459859619365
2025-10-05 09:00:00,1,-8.026459,-0.30859375,8.032389,276.63794,83180.53,1.0474962,190.68657,341.36300927927874
2025-10-05 10:00:00,1,-6.991394,0.7882538,7.03569,283.91162,83210.125,1.0210229,337.0579,211.60064093374675
2025-10-05 11:00:00,1,-6.2494507,1.7125244,6.4798436,284.11133,83161.39,1.0197076,425.6753,161.09273421893815
2025-10-05 12:00:00,1,-4.78125,2.016571,5.1891146,284.4414,83134.83,1.018199,556.729,73.5763406154727
2025-10-05 13:00:00,1,-2.760971,2.2439117,3.5578225,288.4209,83085.86,1.0035589,772.8313,14.669480982285709
2025-10-05 14:00:00,1,-0.80799866,2.2345734,2.3761692,288.5298,83062.44,1.0028974,1131.3602,0.0
2025-10-05 15:00:00,1,0.9801941,1.4788818,1.7742243,288.51147,83005.58,1.0022744,1470.0083,0.0
2025-10-05 16:00:00,1,2.3849487,0.6925354,2.4834626,289.8567,82959.77,0.9970724,1704.4202,0.0
2025-10-05 17:00:00,1,2.9117737,0.18788147,2.9178288,290.04858,82928.12,0.9960325,1825.3142,0.0
2025-10-05 18:00:00,1,1.133728,0.20005798,1.1512439,285.91992,82891.2,1.0099654,1676.6477,0.0
2025-10-05 19:00:00,1,0.7201996,1.4724121,1.639111,286.0608,82924.97,1.0098792,609.9546,0.0
2025-10-05 20:00:00,1,0.4697113,2.3393555,2.3860455,285.52295,83003.03,1.012734,176.0336,0.0
2025-10-05 21:00:00,1,-1.2953033,1.5971222,2.0563583,285.02075,83022.586,1.0147574,140.7609,0.0
2025-10-05 22:00:00,1,-2.8796844,0.17427063,2.8849528,283.30103,83023.31,1.0209262,115.79294,0.0
2025-10-05 23:00:00,1,-4.331833,-0.8748779,4.419297,280.82642,83066.68,1.0304605,101.88906,43.14082742475183
2025-10-06 00:00:00,1,-5.4809723,-1.3051758,5.634229,280.76904,83033.875,1.030264,104.92265,100.31269865696588
2025-10-06 01:00:00,1,-6.2868805,-2.473465,6.755953,278.97656,83005.47,1.036529,115.20662,189.11552271469367
2025-10-06 02:00:00,1,-7.201874,-4.594925,8.542851,278.8645,83024.78,1.0371867,145.05215,420.2750326080482
2025-10-06 03:00:00,1,-8.659149,-8.388428,12.055977,278.40234,83041.12,1.0391129,218.11826,1275.5886539495418
2025-10-06 04:00:00,1,-9.5377655,-10.837936,14.437099,276.6128,83064.875,1.0461348,255.95895,1688.749689329618
2025-10-06 05:00:00,1,-9.802628,-11.673828,15.24368,275.70654,83044.91,1.049321,250.28337,1713.17720413208
2025-10-06 06:00:00,1,-9.918777,-12.731491,16.139177,276.23975,83188.734,1.0491095,242.38783,1712.831735610962
2025-10-06 07:00:00,1,-9.883896,-11.876938,15.451636,276.26807,83202.69,1.0491779,229.15488,1712.943434715271
